,,,,,销售收款明细表,,,,
编制单位:fengchao   起始日期：2018-04-01 终止日期：2019-01-24   数据过滤条件:        ,,,,,,,,,
收款类型,开单日期,单据编号,收款方式,收款帐户,票号,预收金额,应收金额,折扣金额,实收金额
预收款,2018-11-18,XS-000-2018-11-18-0002,转账,农村商业银行,,2037, , ,2037
预收款,2018-12-11,XS-000-2018-12-11-0001,转账,农村商业银行,,5250, , ,5250
预收款,2018-12-12,XS-000-2018-12-12-0007,转账,农村商业银行,,2300, , ,2300
预收款,2018-12-18,XS-000-2018-12-18-0002,转账,农村商业银行,,2100, , ,2100
预收款,2018-12-22,XS-000-2018-12-22-0003,转账,农村商业银行,,1750, , ,1750
,,,,,,,,,
李锟-南川美大-王乾锋15826211989,,10009,,,,,,,
预收款,2018-10-18,XS-000-2018-10-18-0006,转账,农业银行,,1290, , ,1290
预收款,2018-10-28,XS-000-2018-10-28-0001,转账,农业银行,,1190, , ,1190
预收款,2018-11-10,XS-000-2018-11-10-0004,转账,农业银行,,1750, , ,1750
,,,,,,,,,
定金账户,,1001,,,,,,,
预收款,2018-6-24,XS-000-2018-06-24-0009,转账,农村商业银行,,10000, , ,10000
预收款,2018-8-14,XS-000-2018-08-14-0003,转账,农村商业银行,,5000, , ,5000
预收款,2018-8-14,XS-000-2018-08-14-0004,转账,农业银行,,10000, , ,10000
预收款,2018-9-3,XS-000-2018-09-03-0002,转账,农村商业银行,,10000, , ,10000
